0.1917	0.8973	0.7315
-0.2097	0.3061	-1.2611
-0.3497	-0.2112	0.0701
-0.4082	5.2952	0.7372
0.4184	-1.4710	0.0050
-0.3845	3.7749	1.0538
-0.4790	0.8194	-0.7946
-0.0558	-0.8351	0.4745
0.5199	-0.5261	0.4265
-0.0324	-0.0243	0.7000
-0.5055	0.7145	0.5963
-0.3771	0.2812	-0.2925
-0.7053	-0.4690	0.4303
