-1.4212	-0.2781	-1.5975
-1.7606	-0.1633	-1.8839
0.0286	0.9740	0.0373
2.2650	0.3972	1.4500
-1.1547	0.4693	-0.8224
0.9427	-2.6658	1.2563
-0.2284	0.2009	-0.6378
0.8338	0.2446	0.6600
0.1867	-0.5571	-0.7011
-0.6442	3.2147	-1.9418
0.2429	-0.2356	1.0931
0.0053	-1.7567	0.2993
-0.8154	0.3201	-0.2907
-0.1940	0.6915	-0.2957
0.0960	-0.7824	-0.1980

