0.8520	0.2031	0.8984
-0.1914	0.5909	-1.1288
0.1162	-0.1996	-0.2653
-0.4516	0.3241	-0.0616
0.4635	0.6240	0.3144
-0.3054	4.0817	-0.9671
-0.8399	0.9857	-0.5522
-0.0363	1.3581	0.4379
1.8243	0.4333	2.2864
-0.4274	4.0521	-0.3688
-0.1458	0.4901	0.3521
1.8930	0.3430	1.2621
-1.1674	0.6076	0.0530
-0.1267	0.1076	-1.4187
