0.4618	-1.6667	0.3750
-0.3502	4.7871	-1.1755
1.3672	-0.3242	1.1277
-0.1936	1.7104	0.6309
-0.4580	3.9225	-0.4588
-0.0357	0.0634	0.9233
-0.5250	-0.6962	-0.5996
-0.0765	-0.6675	0.0295
0.7811	1.0029	-0.0288
0.3465	-0.5162	-0.5920
-0.0238	0.9699	-0.4976
-1.6583	-0.2331	-0.7204
-0.7434	-0.6370	0.6484
