0.1975	0.3306	0.2304
-0.1126	-1.7366	-0.1798
0.1426	-1.4101	0.2529
0.4547	-5.5623	-0.6903
0.0866	1.1178	-0.1392
0.4531	-0.7858	0.2064
0.0015	-1.8941	0.3863
0.7641	0.1108	-0.3207
-0.4425	3.6361	0.9033
-0.2918	0.1308	-0.3015
0.1897	-0.7205	0.7646
-0.8909	-0.0881	-0.5527
0.0318	-0.2366	-0.7625
